Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
peter-gulacsi,45.0,193,3,66,NULL,30/06/2026,2500000.0,01/07/2015,NULL,1.0,-0.9645245093602022,-0.3980983227494074,1.6575789067891142,1.1420213988197518,-2.018041933257994,-1.9323873458080585,-1.769609192055143,-2.226922049112551,-1.8912794065024987,-2.175744693765651,-1.8843569245634928,-1.9130918550776204,-2.0973007334824176,-2.3231981325901927,-1.6548109059194385,-1.5796980789057924,-1.692791935702181,1.1899640485744687,-1.5006819219707888,-0.7662267180980222,-0.0747734323198225,-1.8831820705817608,0.4173447413097179,-1.9242450968128373,-1.622530435785439,-1.4221360365694646,3.360036660933574,-1.3681969208166869,-1.5897561868513577,-1.964171508846121,-1.323607423843015,-1.725009724031331,-1.4388061692696787,3.1526622249131946,3.2814487815209543,2.9492837053893504,3.360036660933574,3.168397000682573
maarten-vandevoordt,11.0,67,3,66,NULL,30/06/2029,8000000.0,01/07/2024,0.1709085987424335,1.0,NULL,NULL,0.0997039943933291,1.342667025017937,-1.7721184027658168,-2.0693247309469567,-2.1716103715315502,-1.3516866382365549,-2.1375876391583057,-2.029948571367932,-2.279284393349068,-2.069964383209805,0.0892648848805639,-2.212732367910696,-1.720380864681039,-1.9120589821967504,-0.9524646737459156,-0.506653504303553,-1.8289418678042464,-0.8448452524328034,-1.1098083595656825,-1.8831820705817608,-0.8730929070341477,-2.246948250227203,-2.6259092507912767,-1.8131574074612056,2.7214282225811823,-0.1556273592576617,-2.116573845927152,-1.365130006496746,-1.9418734322754787,-1.979866964009169,-1.524333998940144,2.863120202542702,2.830946017963708,2.8469699141166043,2.7214282225811823,2.743393627261284
leopold-zingerle,1.0,5,3,66,11.0,30/06/2026,400000.0,01/07/2023,-0.6499513910853107,1.0,NULL,NULL,-0.9388792805371944,-1.8676629941530305,-2.2639654637501714,-2.0693247309469567,-2.4228611087043044,-2.6982026549688567,-1.9898026995648217,-2.661731768424717,-2.2299184597508708,-1.860801012366892,-3.2899728889531348,-2.599362544288936,-1.917090740965841,-1.3802815369312174,-1.8946993707811624,-0.8981806318907889,-0.9098140194705656,-1.2379379241067094,-1.862561033926308,-2.0708530213829515,-1.3032387898154365,-2.2008477997394365,-2.347192913289655,-1.9434978644251195,2.475809592445647,-1.6535074058893986,-2.116573845927152,-1.7930167938891566,-1.9418734322754787,-2.022343170672142,-1.8664453176220048,2.5253211764437946,2.4304991170239325,2.488871644661992,2.475809592445647,2.507280642027234
Kevin Christian Trapp,1.0,5,3,32,14.0,30/06/2026,3000000.0,07/08/2019,NULL,1.0,0.8834822262126095,1.4521833027145357,1.311384481812273,0.740730146423381,-2.1655960515533006,-1.79544996066916,-2.372610961269753,-2.900180057478702,-1.792756113440176,-2.6131330609588104,-2.08182065895628,-1.860801012366892,-3.3562324531459526,-2.378431014929941,-1.5892409471578377,-1.1808649949566423,-1.6254894573425207,1.3204730911035474,-1.8289418678042464,-0.7662267180980222,-0.3570556852050571,-1.3827262017785855,0.5033739178659755,-1.878144646325071,-1.8455035057867368,-1.4655828555574355,2.967046852716717,-1.2255416782803308,-1.99950325502142,-0.338201716754961,-1.765226001294775,-1.809962137357277,-1.8664453176220048,3.0561482174563634,3.131281193668539,2.898126809752977,2.967046852716717,3.121174403635763
Kauã Morais Vieira dos Santos,8.0,60,3,32,11.0,30/06/2030,2500000.0,29/08/2023,-0.6499513910853107,1.0,NULL,NULL,-0.5926848555603532,0.5400845202251955,-2.2639654637501714,-2.206262116085855,-2.4228611087043044,-2.0249446466027057,-2.1375876391583057,-2.710330475890624,-2.131186592554477,-1.860801012366892,-1.8985220409039647,-2.599362544288936,-2.3105104935354457,-2.6432529694368587,-2.365816719298786,-0.2456354192453958,-2.8137217053046184,-1.4737935271110532,-1.3920906124509171,-2.69642285738692,-0.4429470242528591,-2.1086468987639035,-1.9012467732870608,-2.073838321389033,2.1810672362830053,-2.1528007547666443,-2.058038550474285,-3.333409228501834,-2.162682721001359,-1.809962137357277,-1.738153573116307,2.8148631988142867,2.380443254406461,2.335400957752872,2.1810672362830053,2.790616224308094
jens-grahl,1.0,5,3,32,NULL,30/06/2026,200000.0,19/07/2021,NULL,1.0,-2.0344231457444617,-1.469314000649585,-1.6312681304908767,-2.670245498945772,-1.870487814962688,-1.84109575571546,-2.272110666400652,-3.102157459988548,-1.8420177599713368,-2.515935646026997,-2.2299184597508708,-1.9653826977883488,-2.8261559396034115,-2.4336638972696902,-1.720380864681039,-1.3138093562730258,-1.4908845006231997,-1.2897077594780246,-1.4350299328040974,-1.7096491301153969,-0.4511497695001353,-1.7580681033809669,0.8474906240910064,-1.878144646325071,-1.6782737032857638,-1.4221360365694646,2.230190962310112,-2.2241283760348223,-1.7653620732099555,-1.1083979340612995,-1.5444167125688952,-1.8524383440202496,-1.7809174879515397,2.47706417271538,2.1301639413191014,2.079616479571006,2.230190962310112,2.3656128508868046
alexander-nubel,1.0,5,3,104,NULL,30/06/2026,12000000.0,25/07/2023,-0.0614102663031544,1.0,0.6889552014154714,1.2574168158235943,0.965190056835432,0.5400845202251955,-2.0672266393564294,-1.5672209854376629,-2.272110666400652,-0.8804060323802488,-1.7434944669090149,-1.8355537415043048,-1.7856250573670989,-1.4424742706810658,-0.970888142204518,-1.4394720151542155,-1.195821194588233,-1.4467537175894092,-2.1639092842198044,0.9289459635163116,-0.4502500953037253,-0.3731340464241162,-0.2629616009099789,-1.7580681033809669,0.4173447413097179,-1.6476423938862383,-2.2357063782890068,-1.5524764935333784,2.967046852716717,0.1296831258150501,-2.058038550474285,0.0896850706374493,-1.4119311393333671,-1.809962137357277,-1.738153573116307,3.0561482174563634,2.9310577431986515,3.256225079207589,2.967046852716717,3.026729209542143
fabian-bredlow,1.0,5,3,104,NULL,30/06/2026,1000000.0,01/07/2019,NULL,0.0,-1.839896120947324,-1.2745475137586435,-0.5926848555603532,-1.4663717417566593,-2.411519582045478,-2.1606163210395555,-2.372610961269753,-3.438786464171624,-2.1375876391583057,-2.418738231095184,-2.131186592554477,-1.7562193269454354,-2.8261559396034115,-2.4336638972696902,-1.720380864681039,-2.111475524171325,-1.0870696304652363,-0.506653504303553,-1.6976378894708632,-1.2379379241067094,-1.2039024438607608,-2.946650791788508,-0.6150053773653745,-2.15474734925167,-2.5144227157906283,-1.8131574074612056,2.475809592445647,-1.7961626484257545,-1.2385444141341615,-1.964171508846121,-1.765226001294775,-1.894914550683223,-1.8664453176220048,2.57357818017221,2.4805549796414046,2.488871644661992,2.475809592445647,2.6489484331676643
Stefan Drljača,1.0,33,3,104,NULL,30/06/2027,325000.0,01/07/2024,-0.6557593627114504,1.0,NULL,NULL,-1.458170918002456,-1.4663717417566593,-2.411519582045478,-2.0693247309469567,-2.372610961269753,-3.102157459988548,-2.088325992627144,-2.710330475890624,-2.180552526152674,-1.9653826977883488,-2.627377247024959,-2.930759838327427,-2.835070163628252,-1.7126424402221756,-1.8946993707811624,-1.0286896744198677,-2.2885057919710867,-1.9455047331197404,-1.0157142752706043,-2.321080955784539,0.7614614475347486,-2.1086468987639035,-1.9012467732870608,-1.7697105884732345,2.279314688337219,-1.2255416782803308,-2.116573845927152,-2.049748866324603,-1.765226001294775,-2.022343170672142,-1.7809174879515397,2.428807168986964,2.230275666554045,1.9261457926618868,2.279314688337219,2.507280642027234
dennis-seimen,1.0,32,3,104,7.0,30/06/2029,1500000.0,01/07/2023,-0.6654393154216833,2.0,NULL,NULL,-1.458170918002456,1.1420213988197518,-2.313150169848607,-1.9780331408543577,-2.272110666400652,-1.890293044929476,-1.94054105303366,-2.272942108697464,-1.9337228581616897,-1.9653826977883488,-1.832262476711147,-2.04703372089145,-1.982660699727442,-1.5796980789057924,-1.8946993707811624,-0.2456354192453958,-1.10676998697064,-1.3165564584414906,-0.6393379380902917,-1.945739054182157,0.675432270978491,-2.062546448276137,-2.291449645789331,-1.7697105884732345,2.1810672362830053,-1.6535074058893986,-1.9409679595685536,-1.7930167938891566,-1.721064143549599,-2.022343170672142,-1.8664453176220048,2.380550165258549,2.180219803936573,2.4377147490256186,2.1810672362830053,2.4128354479336145
pavao-pervan,95.0,50,3,107,NULL,30/06/2026,300000.0,01/07/2018,NULL,0.0,-1.3535785589544784,-0.7876312965312902,-0.5926848555603532,-1.4663717417566593,-1.870487814962688,-1.9780331408543577,-2.1716103715315502,-3.102157459988548,-1.9898026995648217,-2.418738231095184,-2.032454725358084,-1.7562193269454354,-2.163560297675235,-2.8755269559876786,-2.3105104935354457,-2.7097251500950503,-2.029304327500484,-0.2456354192453958,-2.091549824471012,-1.2379379241067094,-1.7684669496312295,-2.821536824587714,-1.3032387898154365,-1.785943745349538,-1.9569900407873853,-1.7697105884732345,2.4266858664185404,-2.0814731334984664,-2.175109141380018,-3.247831871023352,-1.721064143549599,-1.5126286907164657,-1.481570084104911,2.57357818017221,2.730834292728764,2.488871644661992,2.4266858664185404,2.5545032390740445
marius-muller,1.0,5,3,107,NULL,-,1500000.0,01/07/2024,-0.6034876180761931,1.0,-2.1316866581430305,-1.6478499469662813,-0.0733932180950914,-0.8644348631621029,-2.2639654637501714,-1.9323873458080585,-2.3223608138352025,-2.765528455805472,-1.94054105303366,-2.418738231095184,-2.2299184597508708,-1.808510169656164,-2.4285985544465056,-2.488896779609439,-2.7695002048666506,-1.9785311628549425,-2.1639092842198044,-0.2456354192453958,-1.7632898786375548,-1.7096491301153969,-1.0157142752706043,-2.0082960377825545,0.5033739178659755,-1.9242450968128373,-1.8455035057867368,-1.8131574074612056,2.8196756746353966,-0.8689035719394411,-1.9409679595685536,-3.247831871023352,-1.5444167125688952,-1.8524383440202496,-1.823681402786772,2.766606195085872,2.680778430111292,2.1307733752073794,2.8196756746353966,2.837838821354904
niklas-klinger,1.0,5,3,107,NULL,30/06/2025,100000.0,01/07/2019,-0.6731832775898695,1.0,NULL,NULL,-2.1505597679561386,-2.8708911251439577,-2.214780757651736,-2.114970525993256,-2.4228611087043044,-2.967505858315317,-1.8912794065024987,-2.710330475890624,-2.3780162605454613,-2.1222552259205334,-2.759896375410594,-3.0412256030069247,-2.3760804522970465,-2.177947704829517,-1.154372108824897,-1.420216802007103,-1.631985900304172,-1.4737935271110532,-1.6743728653361516,-1.945739054182157,-0.4429470242528591,-2.2008477997394365,-1.7897602382864124,-1.9869446834130904,2.082819784228791,-2.366783618571178,-2.3507150277386155,-2.306480938760049,-1.9860352900206548,-2.022343170672142,-1.95197314729247,1.9944941354312256,2.1301639413191014,2.335400957752872,2.082819784228791,2.176722462699565
jonas-omlin,86.0,335,3,21,7.0,30/06/2027,2500000.0,19/01/2023,-0.1388498879850171,1.0,-1.5481055837516164,-0.9823977834222316,0.2728012068817497,-0.4631436107657319,-1.6245642844705104,-1.6128667804839625,-1.7193590446205922,-1.5536640407464,-1.6449711738466917,-1.7869550340383984,-1.736259123768902,-1.6516376415239788,-1.832262476711147,-1.9918008385517008,-0.9991113183034313,-1.114392814298451,-2.298514240939125,0.0153826658127613,-0.9098140194705656,-1.1593193897719285,-0.1688675166149007,-2.0082960377825545,-0.0128011414715706,-1.6476423938862383,-2.291449645789331,-1.3352423985935222,2.7214282225811823,-1.082886435743975,-1.4141503004927596,-1.1083979340612995,-1.5444167125688952,-1.5126286907164657,-1.2677505099287485,2.863120202542702,2.9310577431986515,2.591185435934738,2.7214282225811823,2.837838821354904
tiago-pereira-cardoso,57.0,244,3,21,0.0,-,300000.0,01/03/2025,NULL,1.0,NULL,NULL,-1.458170918002456,0.5400845202251955,-2.214780757651736,-2.0693247309469567,-2.3223608138352025,-3.5061122650082384,-2.1868492856894672,-2.710330475890624,-2.131186592554477,-1.808510169656164,-2.759896375410594,-2.8755269559876786,-3.162919957436255,-2.909141692069625,-2.9715390245357307,-2.594798184768811,-2.748069716137927,-1.2379379241067094,-2.5212196239918554,-2.758979840987317,-1.647355496040467,-2.1086468987639035,-2.4029361807899794,-1.9434978644251195,2.279314688337219,-2.0814731334984664,-1.99950325502142,-2.049748866324603,-2.0743590055110066,-2.022343170672142,-1.9092092324572367,2.5253211764437946,2.380443254406461,2.488871644661992,2.279314688337219,2.3656128508868046
moritz-nicolas,1.0,5,3,21,7.0,30/06/2029,5000000.0,01/07/2016,-0.6538233721694039,1.0,0.3971646642197643,0.9652670854871822,0.0997039943933291,-0.2624979845675464,-2.116411345454865,-1.9780331408543577,-2.121360224097,-1.890293044929476,-1.8420177599713368,-2.321540816163371,-1.9337228581616897,-1.7562193269454354,-1.832262476711147,-2.985992720667176,-3.228489916197856,-2.776197330753242,-1.6254894573425207,-1.6812348870652605,-2.222853802804395,-1.0020823211023655,-1.1098083595656825,-2.446194922985333,0.4173447413097179,-2.01644599778837,-2.012733308287709,-1.7697105884732345,2.8196756746353966,-1.6535074058893986,-1.99950325502142,-2.73436772615246,-1.9860352900206548,-1.6825335173683578,-1.738153573116307,2.863120202542702,2.9310577431986515,2.6934992272074845,2.8196756746353966,2.837838821354904
tobias-sippel,1.0,5,3,21,NULL,30/06/2025,300000.0,01/07/2015,NULL,1.0,NULL,NULL,-1.458170918002456,-2.4695998727475867,-2.116411345454865,-1.84109575571546,-2.272110666400652,-2.361573650785781,-1.792756113440176,-2.4673369385610906,-2.032454725358084,-1.7562193269454354,-2.4285985544465056,-2.6545954266286844,-1.1302512358266326,-1.7126424402221756,-1.2216745871845576,-0.8981806318907889,-1.5663339111374803,-0.7662267180980222,-0.827526106680448,-1.6329541361801732,-0.3569178476966014,-1.970345547300604,-1.511043900784791,-1.7697105884732345,2.3775621403914333,-2.295455997303,-1.9409679595685536,-2.306480938760049,-1.8977115745303028,-1.7674859306943038,-1.7809174879515397,2.2357791540733025,2.230275666554045,2.898126809752977,2.3775621403914333,2.176722462699565
noah-atubolu,1.0,28,3,82,NULL,-,15000000.0,01/07/2021,NULL,1.0,1.0780092510097476,1.646949789605477,0.0997039943933291,0.9413757726215664,-2.214780757651736,-2.0236789359006573,-2.272110666400652,-2.765528455805472,-1.9898026995648217,-2.5645343534929035,-2.131186592554477,-1.860801012366892,-2.0973007334824176,-2.930759838327427,-0.9991113183034313,-0.5826153690329177,-2.298514240939125,0.1458917083418399,-2.222853802804395,-0.7662267180980222,0.0193206519752555,-2.383637939384936,0.8474906240910064,-2.062546448276137,-2.0684765757880337,-1.8566042264491769,2.7214282225811823,-0.940231193207619,-2.175109141380018,-1.8785941513676383,-1.8977115745303028,-1.894914550683223,-1.7809174879515397,2.766606195085872,2.6307225674938204,2.9492837053893504,2.7214282225811823,2.743393627261284
florian-muller,1.0,5,3,82,NULL,-,1200000.0,01/07/2023,-0.5647678072352618,2.0,NULL,NULL,-0.4195876430719326,-0.8644348631621029,-2.214780757651736,-1.8867415507617589,-2.372610961269753,-2.4288994516223963,-1.8912794065024987,-2.224343401231557,-2.131186592554477,-1.860801012366892,-2.362338990253688,-2.378431014929941,-1.5892409471578377,-1.646170259563984,-1.6254894573425207,-0.2456354192453958,-1.5663339111374803,-1.0020823211023655,-0.9216201909755262,-2.0708530213829515,-0.184859494584086,-1.9242450968128373,-2.124219843288358,-1.5959233125213494,2.475809592445647,-1.5108521633530427,-1.882432664115688,-2.5632130111954954,-1.5444167125688952,-1.937390757346196,-1.7809174879515397,2.6218351839006253,2.4805549796414046,2.7446561228438577,2.475809592445647,2.8850614184017136
jannik-huth,1.0,5,3,82,NULL,-,400000.0,01/07/2024,-0.6499513910853107,1.0,NULL,NULL,-0.9388792805371944,-1.8676629941530305,-1.9688572271595584,-1.6585125755302617,-2.4228611087043044,-2.092270447439321,-1.6449711738466917,-2.029948571367932,-1.6868931901707052,-1.703928484234707,-2.163560297675235,-2.378431014929941,-0.5401216069722261,-0.5161431883747261,-1.0870696304652363,-0.6371625468326316,-1.3693779436374058,-0.7662267180980222,-0.6393379380902917,-2.195966988583745,-0.5289762008091169,-1.8320441958373044,-1.9569900407873853,-1.3352423985935222,2.4266858664185404,-0.8689035719394411,-1.5897561868513577,-2.306480938760049,-1.4560929970785432,-1.809962137357277,-1.823681402786772,2.57357818017221,2.330387391788989,2.898126809752977,2.4266858664185404,2.507280642027234
michael-zetterer,1.0,5,3,85,NULL,30/06/2027,4500000.0,27/01/2015,NULL,0.0,0.3971646642197643,0.9652670854871822,0.2728012068817497,-0.2624979845675464,-1.9688572271595584,-1.6585125755302617,-1.9706097817933463,-1.2170350365633245,-1.5957095273155304,-2.272942108697464,-2.08182065895628,-1.7562193269454354,0.0892648848805639,-2.1022666032311985,-1.8515207822042403,-1.5796980789057924,-2.298514240939125,0.5374188359290758,-1.631985900304172,-0.3731340464241162,-0.6393379380902917,-1.820625086981364,0.073228035084687,-1.8320441958373044,-1.9012467732870608,-1.509029674545407,2.7214282225811823,-0.7975759506712632,-2.116573845927152,-2.135326223803085,-1.3677692815881912,-1.725009724031331,-1.7809174879515397,2.8148631988142867,2.680778430111292,3.256225079207589,2.7214282225811823,2.790616224308094
markus-kolke,1.0,5,3,85,NULL,-,300000.0,01/07/2024,-0.657695353253497,1.0,NULL,NULL,-0.9388792805371944,-1.8676629941530305,-2.214780757651736,-1.704158370576561,-1.920359634358796,-2.967505858315317,-1.3986629411908846,-2.4673369385610906,-2.2299184597508708,-1.808510169656164,-2.759896375410594,-2.709828308968433,-1.261391153349834,-1.845586801538559,-1.827396892421502,-0.506653504303553,-0.4502500953037253,-1.5524120614458343,0.0193206519752555,-1.3827262017785855,0.7614614475347486,-1.970345547300604,-2.5144227157906283,-1.509029674545407,2.5249333184727543,-2.723421724912068,-1.2970797095870277,-3.846873373372728,-1.9418734322754787,-1.6825335173683578,-1.481570084104911,2.5253211764437946,2.4304991170239325,2.233087166480126,2.5249333184727543,2.507280642027234
mio-backhaus,1.0,25,3,85,NULL,-,2000000.0,12/07/2022,-0.6034876180761931,1.0,NULL,NULL,-1.2850737055140355,0.5400845202251955,-2.214780757651736,-2.0236789359006573,-2.3223608138352025,-2.967505858315317,-1.9898026995648217,-2.418738231095184,-2.131186592554477,-1.808510169656164,-2.561117682832141,-2.599362544288936,-3.425199792482658,-2.909141692069625,-1.827396892421502,-0.7676715893617102,-2.354157781137778,-1.5524120614458343,-2.238937371106621,-2.633865873786524,-1.1311804367029208,-2.2008477997394365,-2.5144227157906283,-1.8566042264491769,2.3775621403914333,-1.5821797846212209,-2.29217973228575,-3.076677156066388,-1.9860352900206548,-1.979866964009169,-1.823681402786772,2.380550165258549,2.280331529171517,2.233087166480126,2.3775621403914333,2.4600580449804244
Frederik Riis Rønnow,22.0,96,3,1,14.0,-,4000000.0,20/07/2021,NULL,1.0,0.9807457386111784,1.5495665461600063,0.965190056835432,0.33943889402701,-2.116411345454865,-1.9780331408543577,-2.3223608138352025,-2.900180057478702,-2.039064346095983,-2.4673369385610906,-1.9830887917598865,-2.1222552259205334,-2.163560297675235,-3.0412256030069247,-1.261391153349834,-1.5132258982476008,-2.1639092842198044,0.5374188359290758,-1.631985900304172,-1.0807008554371471,-0.5452438537952135,-2.195966988583745,-0.184859494584086,-1.878144646325071,-2.5701659832909525,-1.900051045437148,2.967046852716717,-1.082886435743975,-1.99950325502142,-3.1622545135448696,-1.765226001294775,-1.937390757346196,-1.738153573116307,3.007891213727948,3.131281193668539,2.642342331571111,2.967046852716717,3.026729209542143
alexander-schwolow,1.0,5,3,1,NULL,30/06/2025,700000.0,26/07/2023,NULL,1.0,-2.1316866581430305,-1.5666972440950555,-0.7657820680487738,-1.6670173679548448,-2.362334875947042,-1.84109575571546,-2.3223608138352025,-2.832854256642087,-1.8420177599713368,-2.3701395236292773,-2.131186592554477,-1.6516376415239788,-2.627377247024959,-2.4336638972696902,-2.0482306584890426,-1.9120589821967504,-1.7600944140618415,-0.2456354192453958,-1.5006819219707888,-1.4737935271110532,-1.2039024438607608,-2.258523972184142,-0.3569178476966014,-1.785943745349538,-2.0684765757880337,-1.8566042264491769,2.5740570444998614,-1.9388178909621103,-1.7068267777570896,-3.761296015894244,-1.721064143549599,-1.6825335173683578,-1.9092092324572367,2.6218351839006253,2.230275666554045,2.335400957752872,2.5740570444998614,2.6017258361208544
carl-klaus,1.0,5,3,1,2.0,-,350000.0,28/07/2024,-0.6538233721694039,1.0,NULL,NULL,-1.2850737055140355,-2.2689542465494013,-2.313150169848607,-2.0693247309469567,-2.4228611087043044,-3.034831659151932,-1.94054105303366,-2.710330475890624,-2.2299184597508708,-1.9130918550776204,-2.2960794260608703,-3.096458485346673,-2.638360287343449,-2.3773642468040923,-2.500421676018107,-2.594798184768811,-1.3693779436374058,-1.2379379241067094,-2.238937371106621,-2.258523972184142,-1.5613263194842093,-2.1086468987639035,-2.347192913289655,-2.030391502401062,2.328438414364326,-1.1542140570121528,-2.233644436832884,-2.135326223803085,-2.030197147765831,-1.894914550683223,-1.8664453176220048,2.380550165258549,2.5806667048763483,2.488871644661992,2.328438414364326,2.4600580449804244
oliver-baumann,1.0,5,3,93,14.0,30/06/2026,3000000.0,01/07/2014,NULL,1.0,1.0780092510097476,1.646949789605477,1.4844816943006938,0.9413757726215664,-2.116411345454865,-1.8867415507617589,-2.121360224097,-2.294247849949166,-1.8420177599713368,-2.175744693765651,-2.180552526152674,-1.9130918550776204,-2.163560297675235,-2.765061191308181,-1.982660699727442,-1.7791146208803672,-1.4235820222635391,1.3204730911035474,-1.4350299328040974,-0.5303711150936786,-0.6393379380902917,-1.7580681033809669,-0.0128011414715706,-1.878144646325071,-1.734016970786088,-1.509029674545407,3.065294304770932,-1.3681969208166869,-1.7068267777570896,-1.365130006496746,-1.765226001294775,-1.6400573107053846,-1.6953896582810744,3.1526622249131946,3.1813370562860106,3.10275439229847,3.065294304770932,3.073951806588953
robin-zentner,1.0,5,3,2,14.0,30/06/2028,4000000.0,01/07/2014,NULL,1.0,0.6889552014154714,1.2574168158235943,0.6189956318585909,-0.0618523583693609,-1.9688572271595584,-1.749804165622861,-2.020859929227897,-2.6308768541322416,-1.6449711738466917,-2.5645343534929035,-2.08182065895628,-1.6516376415239788,-2.4285985544465056,-2.82029407364793,-0.4745516482106253,-0.2502544657419595,-2.4331191976584465,0.6679278784581544,-1.3037259544707145,-1.7096491301153969,0.6779792420408028,-2.383637939384936,1.1916073303160373,-1.878144646325071,-1.176584295782845,-1.6393701315093208,2.672304496554076,-2.9374045887166016,-1.5312208913984915,-1.8785941513676383,-1.6769022858044231,-1.6825335173683578,-1.738153573116307,3.0561482174563634,2.830946017963708,2.1307733752073794,2.672304496554076,3.073951806588953
daniel-batz,1.0,5,3,2,NULL,30/06/2026,350000.0,01/07/2023,-0.6538233721694039,0.0,-1.839896120947324,-1.2745475137586435,-0.7657820680487738,-1.6670173679548448,-2.018041933257994,-1.8867415507617589,-1.920359634358796,-2.159596248275936,-1.792756113440176,-2.175744693765651,-2.279284393349068,-1.9653826977883488,-1.8985220409039647,-2.4336638972696902,-2.0482306584890426,-2.3108920661459003,-1.4908845006231997,-0.7676715893617102,-1.7632898786375548,-1.2379379241067094,-1.1098083595656825,-2.383637939384936,-0.7010345539216323,-1.9242450968128373,-2.2357063782890068,-1.8131574074612056,2.5740570444998614,-1.7248350271575763,-1.6482914823042236,-1.7074394364106744,-1.1027981351171354,-1.6825335173683578,-1.7809174879515397,2.5253211764437946,2.5306108422588767,2.488871644661992,2.5740570444998614,2.5545032390740445
